generated_at,segment,target_context,feature,value,sample_size,total_r,profit_factor,winrate,avg_r,max_drawdown,confidence,rolling_last_10_r,rolling_last_20_r,rolling_last_30_r,degradation,toxicity_score,opportunity_score,classification
2026-05-29T15:17:24+00:00,SHORT_ONLY,entry_context=CHOPPY_RANGE,volume_bucket,volume_low,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,SHORT_ONLY,entry_context=CHOPPY_RANGE,volume_bucket,volume_high,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,SHORT_ONLY,entry_context=CHOPPY_RANGE,rr_bucket,rr_2_plus,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,SHORT_ONLY,entry_context=CHOPPY_RANGE,trend_alignment,misaligned,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,SHORT_ONLY,entry_context=CHOPPY_RANGE,opened_hour_utc,22,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,SHORT_ONLY,entry_context=CHOPPY_RANGE,opened_hour_utc,8,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,SHORT_ONLY,entry_context=CHOPPY_RANGE,symbol,UNIUSDT,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,SHORT_ONLY,entry_context=CHOPPY_RANGE,symbol,ETCUSDT,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,SHORT_ONLY,entry_context=CHOPPY_RANGE,symbol,ATOMUSDT,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,SHORT_ONLY,entry_context=CHOPPY_RANGE,symbol,TRXUSDT,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,SHORT_ONLY,entry_context=CHOPPY_RANGE,penalty,timeframe_alignment_penalty:10,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,SHORT_ONLY,entry_context=CHOPPY_RANGE,penalty,secondary_confluence_bonus:+30,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,SHORT_ONLY,entry_context=CHOPPY_RANGE,penalty,distance_to_liquidity_penalty:10,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,SHORT_ONLY,entry_context=CHOPPY_RANGE,rejection_reason,timeframe_alignment_penalty,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,SHORT_ONLY,entry_context=CHOPPY_RANGE,rejection_reason,directional_confluence_failed,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,SHORT_ONLY,entry_context=CHOPPY_RANGE,rejection_reason,distance_to_liquidity_penalty,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,SHORT_ONLY,market_regime=HIGH_VOLATILITY,volume_bucket,volume_low,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,SHORT_ONLY,market_regime=HIGH_VOLATILITY,opened_hour_utc,10,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,LONG_ONLY,entry_context=CHOPPY_RANGE,opened_hour_utc,10,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,LONG_ONLY,entry_context=CHOPPY_RANGE,symbol,SOLUSDT,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,LONG_ONLY,entry_context=CHOPPY_RANGE,penalty,distance_to_liquidity_penalty:10,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,LONG_ONLY,entry_context=CHOPPY_RANGE,rejection_reason,distance_to_liquidity_penalty,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,LONG_ONLY,market_regime=HIGH_VOLATILITY,session,NEW_YORK,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,LONG_ONLY,market_regime=HIGH_VOLATILITY,session,OVERLAP,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,LONG_ONLY,market_regime=HIGH_VOLATILITY,setup_type,SECONDARY_SIGNAL,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,LONG_ONLY,market_regime=HIGH_VOLATILITY,trade_location,near_support,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,LONG_ONLY,market_regime=HIGH_VOLATILITY,trade_location,premium_zone,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,LONG_ONLY,market_regime=HIGH_VOLATILITY,score_bucket,90+,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,LONG_ONLY,market_regime=HIGH_VOLATILITY,volume_bucket,volume_mid,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,LONG_ONLY,market_regime=HIGH_VOLATILITY,opened_hour_utc,21,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,LONG_ONLY,market_regime=HIGH_VOLATILITY,opened_hour_utc,15,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,LONG_ONLY,market_regime=HIGH_VOLATILITY,symbol,APEUSDT,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,LONG_ONLY,market_regime=HIGH_VOLATILITY,symbol,ETHUSDT,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,LONG_ONLY,market_regime=HIGH_VOLATILITY,penalty,none,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,LONG_ONLY,market_regime=HIGH_VOLATILITY,penalty,distance_to_liquidity_penalty:10,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,LONG_ONLY,market_regime=HIGH_VOLATILITY,penalty,secondary_confluence_bonus:+35,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,LONG_ONLY,market_regime=HIGH_VOLATILITY,rejection_reason,directional_confluence_failed,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,LONG_ONLY,market_regime=HIGH_VOLATILITY,rejection_reason,distance_to_liquidity_penalty,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,HIGH_VOLATILITY_LONG,market_regime=HIGH_VOLATILITY,session,NEW_YORK,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,HIGH_VOLATILITY_LONG,market_regime=HIGH_VOLATILITY,session,OVERLAP,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,HIGH_VOLATILITY_LONG,market_regime=HIGH_VOLATILITY,setup_type,SECONDARY_SIGNAL,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,HIGH_VOLATILITY_LONG,market_regime=HIGH_VOLATILITY,trade_location,near_support,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,HIGH_VOLATILITY_LONG,market_regime=HIGH_VOLATILITY,trade_location,premium_zone,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,HIGH_VOLATILITY_LONG,market_regime=HIGH_VOLATILITY,score_bucket,90+,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,HIGH_VOLATILITY_LONG,market_regime=HIGH_VOLATILITY,volume_bucket,volume_mid,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,HIGH_VOLATILITY_LONG,market_regime=HIGH_VOLATILITY,opened_hour_utc,21,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,HIGH_VOLATILITY_LONG,market_regime=HIGH_VOLATILITY,opened_hour_utc,15,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,HIGH_VOLATILITY_LONG,market_regime=HIGH_VOLATILITY,symbol,APEUSDT,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,HIGH_VOLATILITY_LONG,market_regime=HIGH_VOLATILITY,symbol,ETHUSDT,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,HIGH_VOLATILITY_LONG,market_regime=HIGH_VOLATILITY,penalty,none,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,HIGH_VOLATILITY_LONG,market_regime=HIGH_VOLATILITY,penalty,distance_to_liquidity_penalty:10,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,HIGH_VOLATILITY_LONG,market_regime=HIGH_VOLATILITY,penalty,secondary_confluence_bonus:+35,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,HIGH_VOLATILITY_LONG,market_regime=HIGH_VOLATILITY,rejection_reason,directional_confluence_failed,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,HIGH_VOLATILITY_LONG,market_regime=HIGH_VOLATILITY,rejection_reason,distance_to_liquidity_penalty,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,HIGH_VOLATILITY_SHORT,market_regime=HIGH_VOLATILITY,volume_bucket,volume_low,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,HIGH_VOLATILITY_SHORT,market_regime=HIGH_VOLATILITY,opened_hour_utc,10,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,CHOPPY_RANGE_SHORT,entry_context=CHOPPY_RANGE,session,LONDON,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,CHOPPY_RANGE_SHORT,entry_context=CHOPPY_RANGE,setup_type,SECONDARY_SIGNAL,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,CHOPPY_RANGE_SHORT,entry_context=CHOPPY_RANGE,trade_location,mid_range,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,CHOPPY_RANGE_SHORT,entry_context=CHOPPY_RANGE,trade_location,near_resistance,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,CHOPPY_RANGE_SHORT,entry_context=CHOPPY_RANGE,score_bucket,60-69,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,CHOPPY_RANGE_SHORT,entry_context=CHOPPY_RANGE,volume_bucket,volume_low,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,CHOPPY_RANGE_SHORT,entry_context=CHOPPY_RANGE,volume_bucket,volume_high,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,CHOPPY_RANGE_SHORT,entry_context=CHOPPY_RANGE,rr_bucket,rr_2_plus,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,CHOPPY_RANGE_SHORT,entry_context=CHOPPY_RANGE,trend_alignment,misaligned,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,CHOPPY_RANGE_SHORT,entry_context=CHOPPY_RANGE,opened_hour_utc,22,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,CHOPPY_RANGE_SHORT,entry_context=CHOPPY_RANGE,opened_hour_utc,8,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,CHOPPY_RANGE_SHORT,entry_context=CHOPPY_RANGE,symbol,UNIUSDT,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,CHOPPY_RANGE_SHORT,entry_context=CHOPPY_RANGE,symbol,ETCUSDT,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,CHOPPY_RANGE_SHORT,entry_context=CHOPPY_RANGE,symbol,ATOMUSDT,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,CHOPPY_RANGE_SHORT,entry_context=CHOPPY_RANGE,symbol,TRXUSDT,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,CHOPPY_RANGE_SHORT,entry_context=CHOPPY_RANGE,penalty,timeframe_alignment_penalty:10,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,CHOPPY_RANGE_SHORT,entry_context=CHOPPY_RANGE,penalty,secondary_confluence_bonus:+30,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,CHOPPY_RANGE_SHORT,entry_context=CHOPPY_RANGE,penalty,distance_to_liquidity_penalty:10,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,CHOPPY_RANGE_SHORT,entry_context=CHOPPY_RANGE,rejection_reason,timeframe_alignment_penalty,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,CHOPPY_RANGE_SHORT,entry_context=CHOPPY_RANGE,rejection_reason,directional_confluence_failed,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,CHOPPY_RANGE_SHORT,entry_context=CHOPPY_RANGE,rejection_reason,distance_to_liquidity_penalty,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,CHOPPY_RANGE_LONG,entry_context=CHOPPY_RANGE,opened_hour_utc,10,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,CHOPPY_RANGE_LONG,entry_context=CHOPPY_RANGE,symbol,SOLUSDT,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,CHOPPY_RANGE_LONG,entry_context=CHOPPY_RANGE,penalty,distance_to_liquidity_penalty:10,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,CHOPPY_RANGE_LONG,entry_context=CHOPPY_RANGE,rejection_reason,distance_to_liquidity_penalty,1,-1.0,0.0,0.0,-1.0,-1.0,LOW,-1.0,-1.0,-1.0,0.0,42.0,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,GLOBAL,market_regime=HIGH_VOLATILITY,symbol,DOGEUSDT,3,-1.8513,0.0,0.0,-0.6171,-1.8513,LOW,-1.8513,-1.8513,-1.8513,0.0,38.5446,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,SHORT_ONLY,market_regime=HIGH_VOLATILITY,symbol,DOGEUSDT,3,-1.8513,0.0,0.0,-0.6171,-1.8513,LOW,-1.8513,-1.8513,-1.8513,0.0,38.5446,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,HIGH_VOLATILITY_SHORT,market_regime=HIGH_VOLATILITY,symbol,DOGEUSDT,3,-1.8513,0.0,0.0,-0.6171,-1.8513,LOW,-1.8513,-1.8513,-1.8513,0.0,38.5446,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,GLOBAL,market_regime=HIGH_VOLATILITY,trade_location,mid_range,2,-1.21,0.0,0.0,-0.605,-1.21,LOW,-1.21,-1.21,-1.21,0.0,37.02,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,LONDON_ONLY,market_regime=HIGH_VOLATILITY,trade_location,mid_range,2,-1.21,0.0,0.0,-0.605,-1.21,LOW,-1.21,-1.21,-1.21,0.0,37.02,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,LONDON_ONLY,market_regime=HIGH_VOLATILITY,symbol,DOGEUSDT,2,-1.21,0.0,0.0,-0.605,-1.21,LOW,-1.21,-1.21,-1.21,0.0,37.02,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,SHORT_ONLY,market_regime=HIGH_VOLATILITY,trade_location,mid_range,2,-1.21,0.0,0.0,-0.605,-1.21,LOW,-1.21,-1.21,-1.21,0.0,37.02,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,HIGH_VOLATILITY_SHORT,market_regime=HIGH_VOLATILITY,trade_location,mid_range,2,-1.21,0.0,0.0,-0.605,-1.21,LOW,-1.21,-1.21,-1.21,0.0,37.02,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,GLOBAL,market_regime=HIGH_VOLATILITY,rejection_reason,secondary_setup_requirements_failed,4,-2.0308,0.0,0.0,-0.5077,-2.0308,LOW,-2.0308,-2.0308,-2.0308,0.0,36.7156,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,SHORT_ONLY,market_regime=HIGH_VOLATILITY,setup_type,SECONDARY_SIGNAL,4,-2.0308,0.0,0.0,-0.5077,-2.0308,LOW,-2.0308,-2.0308,-2.0308,0.0,36.7156,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,SHORT_ONLY,market_regime=HIGH_VOLATILITY,entry_context,BREAKOUT,4,-2.0308,0.0,0.0,-0.5077,-2.0308,LOW,-2.0308,-2.0308,-2.0308,0.0,36.7156,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,SHORT_ONLY,market_regime=HIGH_VOLATILITY,rr_bucket,rr_1_5_to_2,4,-2.0308,0.0,0.0,-0.5077,-2.0308,LOW,-2.0308,-2.0308,-2.0308,0.0,36.7156,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,SHORT_ONLY,market_regime=HIGH_VOLATILITY,rejection_reason,directional_confluence_failed,4,-2.0308,0.0,0.0,-0.5077,-2.0308,LOW,-2.0308,-2.0308,-2.0308,0.0,36.7156,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,SHORT_ONLY,market_regime=HIGH_VOLATILITY,rejection_reason,secondary_setup_requirements_failed,4,-2.0308,0.0,0.0,-0.5077,-2.0308,LOW,-2.0308,-2.0308,-2.0308,0.0,36.7156,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,HIGH_VOLATILITY_SHORT,market_regime=HIGH_VOLATILITY,setup_type,SECONDARY_SIGNAL,4,-2.0308,0.0,0.0,-0.5077,-2.0308,LOW,-2.0308,-2.0308,-2.0308,0.0,36.7156,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,HIGH_VOLATILITY_SHORT,market_regime=HIGH_VOLATILITY,entry_context,BREAKOUT,4,-2.0308,0.0,0.0,-0.5077,-2.0308,LOW,-2.0308,-2.0308,-2.0308,0.0,36.7156,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,HIGH_VOLATILITY_SHORT,market_regime=HIGH_VOLATILITY,rr_bucket,rr_1_5_to_2,4,-2.0308,0.0,0.0,-0.5077,-2.0308,LOW,-2.0308,-2.0308,-2.0308,0.0,36.7156,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,HIGH_VOLATILITY_SHORT,market_regime=HIGH_VOLATILITY,rejection_reason,directional_confluence_failed,4,-2.0308,0.0,0.0,-0.5077,-2.0308,LOW,-2.0308,-2.0308,-2.0308,0.0,36.7156,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,HIGH_VOLATILITY_SHORT,market_regime=HIGH_VOLATILITY,rejection_reason,secondary_setup_requirements_failed,4,-2.0308,0.0,0.0,-0.5077,-2.0308,LOW,-2.0308,-2.0308,-2.0308,0.0,36.7156,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,GLOBAL,market_regime=HIGH_VOLATILITY,symbol,ETHUSDT,2,-1.1795,0.0,0.0,-0.5897,-1.1795,LOW,-1.1795,-1.1795,-1.1795,0.0,36.653,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,GLOBAL,market_regime=HIGH_VOLATILITY,opened_hour_utc,17,1,-0.6413,0.0,0.0,-0.6413,-0.6413,LOW,-0.6413,-0.6413,-0.6413,0.0,36.6086,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,SHORT_ONLY,market_regime=HIGH_VOLATILITY,session,OVERLAP,1,-0.6413,0.0,0.0,-0.6413,-0.6413,LOW,-0.6413,-0.6413,-0.6413,0.0,36.6086,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,SHORT_ONLY,market_regime=HIGH_VOLATILITY,opened_hour_utc,17,1,-0.6413,0.0,0.0,-0.6413,-0.6413,LOW,-0.6413,-0.6413,-0.6413,0.0,36.6086,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,HIGH_VOLATILITY_SHORT,market_regime=HIGH_VOLATILITY,session,OVERLAP,1,-0.6413,0.0,0.0,-0.6413,-0.6413,LOW,-0.6413,-0.6413,-0.6413,0.0,36.6086,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,HIGH_VOLATILITY_SHORT,market_regime=HIGH_VOLATILITY,opened_hour_utc,17,1,-0.6413,0.0,0.0,-0.6413,-0.6413,LOW,-0.6413,-0.6413,-0.6413,0.0,36.6086,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,GLOBAL,market_regime=HIGH_VOLATILITY,rr_bucket,rr_1_5_to_2,5,-1.0308,0.4924,20.0,-0.2062,-1.8208,LOW,-1.0308,-1.0308,-1.0308,0.0,35.0612,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,LONDON_ONLY,market_regime=HIGH_VOLATILITY,setup_type,SECONDARY_SIGNAL,3,-1.3895,0.0,0.0,-0.4632,-1.3895,LOW,-1.3895,-1.3895,-1.3895,0.0,34.543,0.0,UNSTABLE
2026-05-29T15:17:24+00:00,LONDON_ONLY,market_regime=HIGH_VOLATILITY,rejection_reason,directional_confluence_failed,3,-1.3895,0.0,0.0,-0.4632,-1.3895,LOW,-1.3895,-1.3895,-1.3895,0.0,34.543,0.0,UNSTABLE
